Entity Type,Entity Value,Intent,Replies
leave_type,prolonged illness leave,entitlement-person-promotion,"We believe in equal benefits for all, we do not provide more prolonged illness leaves if you get promoted."
leave_type,prolonged illness leave,entitlement-person-resignation,"Leaving us already? :( Don't worry, you are still entitled to all leaves until your last employment date."
leave_type,prolonged illness leave,entitlement-person-resignation,"Your leave entitlement is still valid until your last employment date, don't worry."
leave_type,prolonged illness leave,entitlement-person-resignation,Yes you are still eligible for leaves until your last employment date.
leave_type,prolonged illness leave,entitlement-person-salary,"When you take prolonged illness leave, you will get your full salary in the first 6 months, in the next 6 months you will get 50%, and in the third 6 months, no salary will be given."
leave_type,prolonged illness leave,entitlement-person-salary,"For the first  6 months, you will receive your full salary, in the second 6 months, you will receive 50% of your monthly base salary, and in the third 6 months and beyond, no salary will be provided."
leave_type,prolonged illness leave,entitlement-system-fsacalculation,"I am sorry, you cannot convert your prolonged illness leave into fsa points"
leave_type,prolonged illness leave,entitlement-system-fsacalculation,This type of leave cannot be converted into fsa points.
leave_type,prolonged illness leave,entitlement-system-fsacalculation,"You cannot get any points from prolonged illness leave, you have to use it within the year."
leave_type,prolonged illness leave,entitlement-system-fsaconversion,"I am sorry, you cannot convert your prolonged illness leave into fsa points"
leave_type,prolonged illness leave,entitlement-system-fsaconversion,This type of leave cannot be converted into fsa points.
leave_type,prolonged illness leave,entitlement-system-fsaconversion,"You cannot get any points from prolonged illness leave, you have to use it within the year."
leave_type,prolonged illness leave,entitlement-system-fsamaxtrade,"I am sorry, you cannot convert your prolonged illness leave into fsa points"
leave_type,prolonged illness leave,entitlement-system-fsamaxtrade,This type of leave cannot be converted into fsa points.
leave_type,prolonged illness leave,entitlement-system-fsamaxtrade,"You cannot get any points from prolonged illness leave, you have to use it within the year."
leave_type,prolonged illness leave,entitlement-system-calculaterate,"When you take prolonged illness leave, you will get your full salary in the first 6 months, in the next 6 months you will get 50%, and in the third 6 months, no salary will be given."
leave_type,prolonged illness leave,entitlement-system-calculaterate,"For the first  6 months, you will receive your full salary, in the second 6 months, you will receive 50% of your monthly base salary, and in the third 6 months and beyond, no salary will be provided."
leave_type,prolonged illness leave,entitlement-system-view,"There is no system to view prolonged illness leave. You will have to apply for it via your Head of Department. Your entitlement is 6 months of full pay, subsequent 6 months with half pay and the following 6 months no pay."
leave_type,prolonged illness leave,entitlement-system-view,"You cannot view your entitlement, but just know that it is an option that you can take should you be facing severe illnesses."
leave_type,prolonged illness leave,entitlement-system-view,There not way to check how many days you have left becuse prolonged illness is a duration of 6 months to a year.
leave_type,prolonged illness leave,entitlement-exception-adoption,"Actually no, if the child is below 6 months of age, you are actually still entitled for the full maternity leave. So go ahead and take it! Otherwise, annual leave or unpaid leave will be your next option."
leave_type,prolonged illness leave,entitlement-exception-adoption,"No you may not. But as long as you child is 6 months and below, you can actually still take maternity leave, so use that instead!"
leave_type,prolonged illness leave,entitlement-exception-adoption,"You may not, but in Digi, we allow mothers who adopted a child 6 months and below to take maternity leave, so take that first!"
leave_type,prolonged illness leave,entitlement-exception-adoption,"You cannot, but you can actually apply for maternity leave, as long as the child is 6 months and below."
leave_type,prolonged illness leave,entitlement-exception-miscarriage,"We are sorry to hear this. But prolonged illness leave is not for this purpose, if you were 22 weeks or more pregnant, you can apply for a 60 days maternity leave. Use that first."
leave_type,prolonged illness leave,entitlement-exception-miscarriage,"prolonged illness leaves are not for this purpose, but if you were pregnant for 22 weeks or more, you can actually apply for a 60 days maternity leave, use that first."
